Sub Avg,Takedown Def,Takedown Acc,Takedown Avg,Striking Def,Sapm,Striking Acc,Slpm,Dob,Stance,Reach,Weight,Height,Win Loss Record,Link,Nick Name,Name
0.6,61%,57%,0.44,53%,4.31,58%,5.29,"Mar 17, 1980",Orthodox,"75""",205 lbs.,"6' 1""",Record: 23-11-0,http://ufcstats.com/fighter-details/1fb80f46d3c105d9,Caipira de Aco,Fabio Maldonado
0.0,20%,0%,0.00,43%,3.47,56%,0.87,--,,--,135 lbs.,"5' 6""",Record: 2-4-0 (1 NC),http://ufcstats.com/fighter-details/e5ce754b01f922be,The Bulldog,Marvin Maldonado
1.1,78%,0%,0.00,62%,6.96,46%,6.84,"Aug 23, 1991",Orthodox,"74""",135 lbs.,"5' 9""",Record: 4-1-0,http://ufcstats.com/fighter-details/b60c980f79b87ce8,,Bea Malecki
0.0,0%,33%,1.00,69%,3.27,34%,3.87,"May 16, 1986",,--,155 lbs.,"5' 8""",Record: 28-4-0,http://ufcstats.com/fighter-details/d38e8c6ae2dfc051,El Tigre,Nazareno Malegarie
0.0,0%,0%,0.00,0%,0.00,0%,0.00,--,Orthodox,--,200 lbs.,"5' 11""",Record: 6-4-0,http://ufcstats.com/fighter-details/a314687f372b2cec,,Carl Malenko
0.5,0%,44%,7.46,50%,2.64,55%,3.70,"Aug 26, 1995",Orthodox,"73""",185 lbs.,"5' 9""",Record: 7-2-0,http://ufcstats.com/fighter-details/d4270315cbcf2569,Mamba,Jacob Malkoun
0.8,0%,33%,1.55,54%,4.19,40%,5.02,"Nov 07, 1991",Orthodox,"73""",170 lbs.,"6' 1""",Record: 8-1-1,http://ufcstats.com/fighter-details/dd6103dd7127db1d,Proper,Mike Malott
0.0,57%,66%,3.10,63%,4.71,56%,3.52,"Feb 01, 1980",Orthodox,--,170 lbs.,"5' 9""",Record: 3-2-0,http://ufcstats.com/fighter-details/725a834930c2b5bf,Rude Boy,Troy Mandaloniz
0.3,75%,75%,0.96,40%,4.65,42%,1.94,"Jun 27, 1991",Orthodox,"72""",125 lbs.,"5' 10""",Record: 14-3-0,http://ufcstats.com/fighter-details/6e9f40c706f91f32,Mayhem,Nate Maness
0.0,100%,50%,19.35,46%,4.52,33%,1.94,--,,--,155 lbs.,--,Record: 0-3-0,http://ufcstats.com/fighter-details/9297ce6eee046f7a,,Michael Mangan
0.0,0%,0%,0.00,0%,0.00,0%,0.00,--,,--,135 lbs.,"5' 7""",Record: 15-3-0,http://ufcstats.com/fighter-details/1c0ffc63d8ec8f45,,Gary Mangat
0.0,78%,25%,0.33,51%,2.64,48%,3.52,"May 11, 1976",Orthodox,--,185 lbs.,"5' 9""",Record: 30-14-1 (2 NC),http://ufcstats.com/fighter-details/e5767ed355a937c2,No Mercy,Melvin Manhoef
0.0,0%,0%,0.00,15%,5.79,54%,1.58,"Dec 27, 1976",Southpaw,--,154 lbs.,"5' 5""",Record: 2-4-0,http://ufcstats.com/fighter-details/b6c6d1731ff00eeb,Barracuda,Melchor Manibusan
0.0,20%,7%,1.00,45%,4.33,20%,1.13,"Jul 07, 1986",Orthodox,--,170 lbs.,"6' 1""",Record: 9-4-0,http://ufcstats.com/fighter-details/a0602dd050bebefc,,Jon Manley
0.0,60%,100%,1.64,57%,0.66,70%,3.18,--,,--,170 lbs.,"6' 1""",Record: 12-5-0,http://ufcstats.com/fighter-details/0eef1bf99afd4ff2,,Steve Mann
0.0,0%,37%,4.71,18%,4.19,55%,1.99,"Mar 05, 1993",Southpaw,"64""",115 lbs.,"5' 0""",Record: 5-1-0,http://ufcstats.com/fighter-details/b6203e0492a9336c,The Sawed-Off Savage,Marnic Mann
0.0,100%,20%,1.00,66%,2.67,40%,2.53,"Jul 21, 1987",Orthodox,--,135 lbs.,"5' 9""",Record: 9-7-2,http://ufcstats.com/fighter-details/a23e63184c65f5b8,,Chris Manuel
0.4,70%,18%,0.53,49%,3.97,54%,3.43,"Feb 18, 1980",Orthodox,"79""",205 lbs.,"6' 1""",Record: 17-6-0,http://ufcstats.com/fighter-details/1e1dbd1cc5a7469e,Poster Boy,Jimi Manuwa
0.9,20%,11%,0.44,58%,3.61,33%,2.56,"Dec 03, 1977",Orthodox,"72""",155 lbs.,"5' 9""",Record: 13-6-0,http://ufcstats.com/fighter-details/ff4c3ab594c7fac3,,Cristiano Marcello
0.0,84%,0%,0.00,73%,3.00,47%,5.40,"Mar 07, 1993",Orthodox,"69""",135 lbs.,"5' 7""",Record: 13-0-0,http://ufcstats.com/fighter-details/850266b3dc4e506e,Soncora,Daniel Marcos
2.3,33%,27%,2.32,52%,3.98,53%,3.20,"Jan 04, 1982",Orthodox,--,125 lbs.,"5' 5""",Record: 37-7-0 (2 NC),http://ufcstats.com/fighter-details/b35ba64b6a2bbcb3,No Chance,Jose Maria
0.0,28%,0%,0.00,43%,2.11,27%,0.25,"Oct 12, 1986",Switch,"76""",155 lbs.,"6' 1""",Record: 6-6-0,http://ufcstats.com/fighter-details/72e5e5a6edfa8223,Dhalsim,Marcos Mariano
1.0,60%,38%,2.50,50%,3.00,33%,1.43,"Sep 02, 1986",,--,170 lbs.,"5' 10""",Record: 10-4-0,http://ufcstats.com/fighter-details/23a6e307077c6ccc,Wasabi,Enrique Marin
0.5,100%,40%,3.13,45%,2.43,53%,2.17,"Apr 21, 1988",Orthodox,"75""",185 lbs.,"6' 1""",Record: 17-5-0,http://ufcstats.com/fighter-details/bd21a1e3d41c97ee,,Ronny Markes
0.0,0%,0%,0.00,45%,10.27,21%,1.98,"Mar 25, 1982",Orthodox,"71""",170 lbs.,"6' 0""",Record: 17-6-0,http://ufcstats.com/fighter-details/23a16ebe733e3041,,Rory Markham
0.2,52%,28%,1.12,58%,3.10,43%,2.97,"Aug 10, 1985",Orthodox,"63""",115 lbs.,"5' 4""",Record: 11-12-1,http://ufcstats.com/fighter-details/4a57ebb14315b251,Quiet Storm,Randa Markos
0.0,0%,100%,7.50,64%,3.00,58%,5.00,"Nov 08, 1985",Orthodox,"69""",125 lbs.,"5' 7""",Record: 8-9-0,http://ufcstats.com/fighter-details/c7be22a47a58365a,,Christina Marks
0.8,70%,51%,1.87,55%,2.32,49%,2.71,"Apr 20, 1979",Orthodox,"74""",185 lbs.,"6' 0""",Record: 35-19-2,http://ufcstats.com/fighter-details/a8e6a69796280f17,The Great,Nate Marquardt
0.8,0%,28%,3.93,52%,2.52,79%,1.44,"Dec 26, 1985",Orthodox,"77""",205 lbs.,"6' 6""",Record: 11-4-0,http://ufcstats.com/fighter-details/687c15b2eddfaa63,,Danilo Marques
3.0,53%,0%,0.00,51%,3.84,43%,4.18,"May 08, 1990",Orthodox,"72""",185 lbs.,"6' 2""",Record: 9-3-0,http://ufcstats.com/fighter-details/d0e1b42d41dab603,The Cuban Missile Crisis,Julian Marquez
0.9,36%,36%,3.21,54%,2.04,34%,0.84,"Jan 26, 1981",Orthodox,"73""",205 lbs.,"6' 0""",Record: 16-6-0 (1 NC),http://ufcstats.com/fighter-details/aa03a3ca00ac6827,The Fury,Carmelo Marrero
0.0,0%,0%,0.00,0%,0.00,0%,0.00,--,,--,--,--,Record: 3-2-0,http://ufcstats.com/fighter-details/e8efeb9cf33b1941,,Cesar Marscucci
0.4,54%,100%,0.43,40%,2.23,42%,0.83,"Sep 15, 1970",Orthodox,--,265 lbs.,"6' 0""",Record: 8-7-0,http://ufcstats.com/fighter-details/b6b12014698cc345,,John Marsh
0.0,0%,0%,0.00,0%,0.00,0%,0.00,--,,--,--,--,Record: 5-7-0,http://ufcstats.com/fighter-details/4c91eb190d5e0dd9,,CJ Marsh
0.9,79%,33%,0.47,67%,2.39,27%,1.93,"Jul 07, 1980",Orthodox,"77""",205 lbs.,"6' 2""",Record: 10-4-0,http://ufcstats.com/fighter-details/a08d909a5be6f410,Fire,Eliot Marshall
2.4,66%,0%,0.00,60%,4.02,46%,6.99,"Sep 09, 1975",Orthodox,--,205 lbs.,"5' 10""",Record: 18-8-0,http://ufcstats.com/fighter-details/0c1773639c795466,The Rhino,Doug Marshall
0.0,0%,0%,0.00,0%,0.00,0%,0.00,"Aug 24, 1984",,--,170 lbs.,"6' 2""",Record: 8-4-0,http://ufcstats.com/fighter-details/0a2813f89a758ff7,,David Marshall
0.0,0%,60%,6.00,59%,4.93,47%,7.33,"Mar 09, 1999",Orthodox,--,145 lbs.,"5' 9""",Record: 6-0-0,http://ufcstats.com/fighter-details/5d495dec23d7c68e,,Francis Marshall
0.0,20%,0%,0.00,56%,4.19,25%,2.74,"Dec 19, 1989",Orthodox,"73""",185 lbs.,"6' 0""",Record: 23-10-0,http://ufcstats.com/fighter-details/045f25b3a4c08e81,The Hammer,Jack Marshman
0.0,92%,42%,3.10,54%,3.13,43%,2.82,"Oct 10, 1980",Orthodox,"71""",185 lbs.,"5' 8""",Record: 23-11-0,http://ufcstats.com/fighter-details/6a92caba39b64752,,Terry Martin
0.0,0%,0%,0.00,0%,0.00,0%,0.00,--,,--,--,--,Record: 0-1-0,http://ufcstats.com/fighter-details/abbc4fc02e0d84b3,,Eric Martin
0.0,0%,0%,0.00,0%,0.00,0%,0.00,--,,--,185 lbs.,"6' 0""",Record: 4-3-0,http://ufcstats.com/fighter-details/3da19339ee7051d5,,Justin Martin
0.0,0%,0%,0.00,0%,0.00,0%,0.00,--,,--,205 lbs.,"6' 0""",Record: 0-2-0,http://ufcstats.com/fighter-details/92c96df8bdab5fea,,Dave Martin
0.0,16%,0%,0.00,45%,2.40,40%,0.73,--,,--,170 lbs.,"5' 9""",Record: 6-8-0,http://ufcstats.com/fighter-details/325550dab63fb25a,,Joe Martin
1.0,68%,27%,0.71,58%,2.59,37%,2.68,"Dec 11, 1989",Orthodox,"73""",170 lbs.,"6' 0""",Record: 17-6-0,http://ufcstats.com/fighter-details/5331b25a60417ffb,,Anthony Rocco Martin
0.3,25%,43%,2.28,55%,6.64,48%,4.42,"Jan 29, 1994",Orthodox,"63""",115 lbs.,"5' 4""",Record: 7-5-0,http://ufcstats.com/fighter-details/19b7738321cfae42,,Mallory Martin
0.0,0%,0%,0.00,51%,4.29,53%,2.45,"Apr 19, 1990",Southpaw,--,230 lbs.,"6' 2""",Record: 7-1-0,http://ufcstats.com/fighter-details/9acf42aebe9bb895,,Michal Martinek
0.0,0%,0%,0.00,0%,0.00,0%,0.00,--,Orthodox,--,199 lbs.,"6' 0""",Record: 0-2-0,http://ufcstats.com/fighter-details/577ec7e108b94be3,,Rainy Martinez
0.0,36%,45%,3.00,63%,3.77,28%,2.73,"Jun 14, 1985",Orthodox,"67""",125 lbs.,"5' 6""",Record: 21-8-0,http://ufcstats.com/fighter-details/8a9c6c4301f6d088,The Gremlin,Danny Martinez
0.0,0%,0%,0.00,52%,7.33,27%,3.07,"Apr 22, 1984",,--,155 lbs.,"5' 10""",Record: 42-20-1,http://ufcstats.com/fighter-details/feffee4fc6da3aa3,Zo Diddy,Alonzo Martinez
0.0,80%,0%,0.00,60%,4.01,25%,2.79,"Aug 07, 1983",Southpaw,"69""",155 lbs.,"5' 7""",Record: 9-4-0,http://ufcstats.com/fighter-details/76729a829623e266,Sicario,Henry Martinez
0.0,70%,45%,0.51,58%,3.88,49%,4.84,"Apr 20, 1994",Southpaw,"70""",135 lbs.,"5' 8""",Record: 17-4-0,http://ufcstats.com/fighter-details/f2477cf43c4975cc,Dragon,Jonathan Martinez
9.2,50%,33%,1.54,51%,2.16,50%,2.88,"Aug 19, 1983",,--,145 lbs.,"5' 9""",Record: 29-11-0,http://ufcstats.com/fighter-details/8851bb0418d27d28,The Tachi Kid,Poppies Martinez
0.0,0%,50%,1.50,47%,2.30,31%,3.40,--,,--,215 lbs.,"5' 9""",Record: 9-6-0,http://ufcstats.com/fighter-details/f8c2aba4815876b5,Mickey D,Andrew Martinez
0.6,27%,42%,0.95,49%,4.03,51%,4.43,"Mar 25, 1996",Orthodox,"70""",135 lbs.,"5' 10""",Record: 10-3-0,http://ufcstats.com/fighter-details/c0386644627a7ee5,ManaBoi,Mana Martinez
0.0,75%,50%,1.00,55%,7.53,52%,9.60,"Jul 17, 1991",Orthodox,"70""",155 lbs.,"5' 8""",Record: 13-4-0,http://ufcstats.com/fighter-details/3e708ce33b6b18e6,The Brick,Victor Martinez
0.4,53%,50%,0.38,56%,4.90,53%,3.28,"Mar 04, 1986",Orthodox,"72""",250 lbs.,"5' 10""",Record: 15-8-2,http://ufcstats.com/fighter-details/2c5a0b8317f8f27a,,Roque Martinez
0.0,0%,50%,1.00,45%,2.53,57%,3.00,"Aug 18, 1997",Southpaw,"66""",115 lbs.,"5' 2""",Record: 7-1-0,http://ufcstats.com/fighter-details/3f4c3bc822bea45d,Super Mely,Melissa Martinez
0.0,100%,100%,2.20,42%,5.43,37%,1.91,"May 19, 1978",Orthodox,--,390 lbs.,"6' 7""",Record: 9-8-0 (1 NC),http://ufcstats.com/fighter-details/563d051c9e769b24,Zuluzinho,Wagner da Conceicao Martins
0.4,81%,80%,0.83,65%,2.14,38%,1.80,"Dec 16, 1982",Southpaw,"72""",155 lbs.,"5' 10""",Record: 28-9-0,http://ufcstats.com/fighter-details/7dcf06c1967801c1,,Adriano Martins
0.5,76%,0%,0.00,60%,4.14,35%,2.87,"Nov 11, 1988",Southpaw,"72""",145 lbs.,"6' 0""",Record: 19-3-0,http://ufcstats.com/fighter-details/7413b80dbb0f8f9f,Mineiro,Lucas Martins
0.0,0%,0%,0.00,0%,0.00,0%,0.00,--,,--,155 lbs.,--,Record: 1-1-0,http://ufcstats.com/fighter-details/69d3fa376ff2595e,Payne,Max Martyniouk
0.0,14%,33%,1.60,47%,4.40,21%,1.42,"Apr 20, 1982",Orthodox,"75""",170 lbs.,"6' 1""",Record: 16-10-0,http://ufcstats.com/fighter-details/a17322f99ddfd8e9,,Bristol Marunde
0.0,54%,0%,0.00,55%,0.27,63%,1.40,"Apr 24, 1983",Orthodox,--,139 lbs.,"5' 7""",Record: 12-9-1,http://ufcstats.com/fighter-details/c046100aea0dba9a,,Shoji Maruyama
1.4,50%,24%,2.74,54%,3.59,45%,2.08,"Nov 01, 1982",Southpaw,"73""",185 lbs.,"6' 2""",Record: 13-9-0,http://ufcstats.com/fighter-details/5b2d7906aa894274,The Master of Disaster,Mike Massenzio
0.7,50%,15%,0.67,55%,2.62,54%,1.91,"Sep 12, 1984",Orthodox,"72""",145 lbs.,"5' 10""",Record: 26-9-0,http://ufcstats.com/fighter-details/883922e5cd6d8473,,Jameel Massouh
0.0,0%,60%,3.06,50%,2.58,62%,3.53,"Jul 31, 1994",Orthodox,"65""",115 lbs.,"5' 3""",Record: 2-1-0,http://ufcstats.com/fighter-details/ca743f96dd2063d5,Rainbow Renegade,Tiffany Masters
0.3,74%,59%,1.44,64%,3.06,48%,4.11,"Nov 12, 1984",Orthodox,"74""",170 lbs.,"5' 11""",Record: 35-16-0,http://ufcstats.com/fighter-details/47b9e0e7703a4868,Gamebred,Jorge Masvidal
0.0,0%,0%,0.00,58%,6.70,46%,7.84,"Feb 23, 1994",Orthodox,"67""",205 lbs.,"5' 8""",Record: 8-3-0,http://ufcstats.com/fighter-details/eec3fe66a8b11a26,Sweetness,Al Matavao
0.0,16%,0%,0.00,69%,3.43,34%,3.20,"Feb 27, 1986",Orthodox,--,125 lbs.,"5' 7""",Record: 13-8-0,http://ufcstats.com/fighter-details/3a524c6700addc24,Tech,Tateki Matsuda
0.4,43%,30%,1.83,55%,1.69,45%,0.84,"Dec 05, 1972",Orthodox,--,200 lbs.,"5' 9""",Record: 13-29-7,http://ufcstats.com/fighter-details/cd42bbe8887bba90,,Daijiro Matsui
0.0,0%,0%,0.00,31%,3.50,26%,1.90,"Mar 07, 1986",,--,145 lbs.,"5' 7""",Record: 15-3-1,http://ufcstats.com/fighter-details/2fb6f197d1fbc779,,Koichiro Matsumoto
0.0,33%,52%,9.00,59%,2.83,47%,2.70,"Oct 08, 1992",Orthodox,"66""",145 lbs.,"5' 7""",Record: 13-6-0,http://ufcstats.com/fighter-details/5ad226da6c74a48e,,Koyomi Matsushima
0.0,0%,100%,1.50,63%,2.20,32%,3.30,--,Orthodox,--,155 lbs.,"5' 6""",Record: 12-16-11,http://ufcstats.com/fighter-details/990060b2a68a7b82,,Naoki Matsushita
0.0,100%,0%,0.00,51%,4.96,52%,5.11,--,,--,185 lbs.,"5' 11""",Record: 8-7-0,http://ufcstats.com/fighter-details/18e4f61f16f458c6,,AJ Matthews
0.6,66%,41%,1.85,61%,2.18,45%,3.17,"Aug 19, 1994",Orthodox,"73""",170 lbs.,"5' 11""",Record: 18-5-0,http://ufcstats.com/fighter-details/a845f0735bc67405,The Celtic Kid,Jake Matthews
1.0,40%,0%,0.00,52%,7.33,40%,4.93,"May 31, 1992",Switch,--,145 lbs.,"5' 8""",Record: 5-1-0,http://ufcstats.com/fighter-details/36e78278a77006d4,The Controller,Connor Matthews
0.0,0%,0%,0.00,0%,3.53,0%,0.00,--,Orthodox,--,185 lbs.,--,Record: 5-4-0,http://ufcstats.com/fighter-details/6e2b1d631832921d,Popeye,Claudio Mattos
0.0,0%,0%,0.00,0%,0.00,0%,0.00,--,Orthodox,--,400 lbs.,"6' 2""",Record: 1-4-0,http://ufcstats.com/fighter-details/c933d423ebdbbbdb,,John Matua
0.0,0%,0%,0.00,0%,0.00,0%,0.00,--,,--,--,--,Record: 0-1-0,http://ufcstats.com/fighter-details/d3b5ad3b15a64a18,,Francesco Maturi
0.1,70%,46%,3.25,59%,1.62,44%,1.90,"Jan 04, 1971",Orthodox,"74""",205 lbs.,"6' 0""",Record: 27-8-0,http://ufcstats.com/fighter-details/ccdd90bd1fc7dab6,The Janitor,Vladimir Matyushenko
0.4,44%,61%,2.70,60%,2.53,44%,3.74,"Jul 01, 1997",Southpaw,"65""",125 lbs.,"5' 3""",Record: 13-4-0,http://ufcstats.com/fighter-details/f29a6350c69f4a33,Fear The,Miranda Maverick
0.2,35%,45%,4.16,46%,2.64,45%,1.93,"Dec 23, 1997",Southpaw,"76""",185 lbs.,"6' 0""",Record: 8-2-0,http://ufcstats.com/fighter-details/12585614e0ed2626,,Nick Maximov
1.0,50%,0%,0.00,53%,2.40,60%,2.07,"Dec 16, 1978",Orthodox,--,145 lbs.,"5' 8""",Record: 7-4-0,http://ufcstats.com/fighter-details/a16ce18149021139,Beef,Elaina Maxwell
0.0,0%,0%,0.00,0%,0.00,0%,0.00,"Oct 23, 1986",,--,185 lbs.,"6' 1""",Record: 13-10-0 (1 NC),http://ufcstats.com/fighter-details/c32fdfe75cda5b22,,Jeremy May
0.0,20%,33%,0.91,33%,3.29,38%,1.52,"Apr 14, 1981",Switch,--,255 lbs.,"6' 8""",Record: 9-3-0,http://ufcstats.com/fighter-details/2c6e81426dd7573c,The Outlaw,Jack May
0.0,57%,53%,1.11,43%,3.84,45%,3.65,"Jan 16, 1992",Orthodox,"81""",260 lbs.,"6' 6""",Record: 9-5-0,http://ufcstats.com/fighter-details/1a9480fc288e55d7,Lord Kong,Don'Tale Mayes
0.7,81%,47%,2.91,66%,2.64,32%,1.92,"May 09, 1979",Orthodox,"70""",155 lbs.,"5' 9""",Record: 13-7-1 (1 NC),http://ufcstats.com/fighter-details/7d96bc577e5178b2,,Gray Maynard
2.1,0%,60%,3.20,63%,3.20,34%,1.92,--,,--,125 lbs.,"5' 7""",Record: 0-1-0,http://ufcstats.com/fighter-details/1b41c21d947d6f2f,The Bully,Brooke Mayo
0.2,33%,52%,4.34,50%,3.52,50%,3.73,"Aug 19, 1988",Southpaw,"68""",125 lbs.,"5' 6""",Record: 7-6-0,http://ufcstats.com/fighter-details/016a8d958883167c,Danger,Gina Mazany
0.2,59%,80%,0.65,57%,4.35,43%,6.10,"Mar 25, 1997",Orthodox,"70""",125 lbs.,"5' 7""",Record: 9-4-0,http://ufcstats.com/fighter-details/70d2329a92864fdb,Colombian Queen,Sabina Mazo
0.0,0%,0%,0.00,50%,1.33,0%,0.00,"Aug 23, 1983",Orthodox,--,155 lbs.,"5' 8""",Record: 14-7-0,http://ufcstats.com/fighter-details/7e7d81bf162a5ec1,,Scott McAfee
7.7,33%,0%,0.00,50%,1.03,83%,2.56,--,Orthodox,--,--,--,Record: 1-3-0,http://ufcstats.com/fighter-details/ef6f45095119d416,,Bobby McAndrews
1.2,30%,42%,1.85,40%,5.85,48%,4.08,"Mar 09, 1986",Orthodox,--,155 lbs.,"6' 1""",Record: 8-3-0,http://ufcstats.com/fighter-details/443f60bec7c3c3d5,,Michael McBride
0.0,88%,30%,2.08,67%,3.25,39%,3.59,"May 07, 1984",Orthodox,"64""",125 lbs.,"5' 5""",Record: 13-5-1,http://ufcstats.com/fighter-details/701e057d63c124d9,Uncle Creepy,Ian McCall
0.5,44%,35%,1.67,63%,4.90,50%,5.72,"May 04, 1990",Orthodox,"62""",125 lbs.,"5' 4""",Record: 13-5-0,http://ufcstats.com/fighter-details/51018a31ddf31eb2,Meatball,Molly McCann
2.7,0%,60%,2.67,56%,4.03,12%,0.18,"Aug 06, 1980",Orthodox,"71""",185 lbs.,"5' 10""",Record: 10-5-0,http://ufcstats.com/fighter-details/da97d6c97d09c030,Chainsaw,Charles McCarthy
4.2,33%,40%,2.12,52%,2.48,44%,0.85,"Jul 17, 1976",Orthodox,"81""",265 lbs.,"6' 7""",Record: 17-7-0,http://ufcstats.com/fighter-details/008dc37cca279def,,Sean McCorkle
0.0,38%,55%,2.88,54%,2.57,45%,2.69,"Sep 24, 1981",Orthodox,"76""",170 lbs.,"6' 0""",Record: 8-5-0,http://ufcstats.com/fighter-details/baed16f18348908e,Savage,Kris McCray
2.5,33%,50%,2.28,46%,1.60,49%,2.07,"Nov 05, 1986",Switch,"76""",185 lbs.,"6' 4""",Record: 14-5-0,http://ufcstats.com/fighter-details/eff47295daf721a6,The Barncat,Tamdan McCrory
0.0,68%,100%,0.46,59%,2.84,36%,2.47,"May 26, 1977",Orthodox,"69""",155 lbs.,"5' 9""",Record: 19-8-0,http://ufcstats.com/fighter-details/11e3fd7546359fc5,Razor,Rob McCullough
0.0,43%,44%,1.28,46%,2.02,37%,1.58,"Feb 18, 1976",Orthodox,"73""",225 lbs.,"6' 1""",Record: 11-5-2,http://ufcstats.com/fighter-details/75f871836d41f90f,The Insane One,Justin McCully
1.4,50%,50%,0.93,56%,1.98,44%,1.64,"May 03, 1983",Southpaw,"75""",185 lbs.,"6' 3""",Record: 28-10-0,http://ufcstats.com/fighter-details/5cafbc97dba2e797,Bubba,Robert McDaniel
0.0,0%,0%,0.00,50%,0.40,0%,0.00,"Feb 06, 1965",Orthodox,--,205 lbs.,"5' 11""",Record: 1-1-0,http://ufcstats.com/fighter-details/d52ef694108f8235,The Black Sniper,Michael McDonald
0.0,0%,0%,0.00,0%,0.00,0%,0.00,--,,--,--,--,Record: 1-0-0,http://ufcstats.com/fighter-details/08ae3100bf2100ed,,Scott McDonald
1.4,52%,66%,1.09,57%,2.76,42%,2.69,"Jan 15, 1991",Orthodox,"70""",135 lbs.,"5' 9""",Record: 17-4-0,http://ufcstats.com/fighter-details/d0314416a7f26527,Mayday,Michael McDonald
0.0,0%,50%,9.00,33%,3.40,57%,0.80,--,,--,185 lbs.,--,Record: 9-5-0 (1 NC),http://ufcstats.com/fighter-details/b507a76087e3ed9f,,Josh McDonald
1.0,100%,0%,0.00,43%,4.00,45%,5.10,"Aug 13, 1991",,--,115 lbs.,"5' 7""",Record: 2-1-0,http://ufcstats.com/fighter-details/a3f8356ace5e3eb5,,Miles McDonald
0.0,0%,0%,0.00,41%,12.79,26%,4.59,"Jan 04, 1980",Orthodox,--,205 lbs.,"6' 6""",Record: 6-4-0,http://ufcstats.com/fighter-details/49c29e57d4e2be6f,,Justin McElfresh
0.7,56%,100%,1.42,52%,4.56,51%,5.13,"Jul 27, 1978",Southpaw,"72""",185 lbs.,"6' 0""",Record: 12-7-0,http://ufcstats.com/fighter-details/1fd4fbdcc67de844,The Massacre,Drew McFedries
2.5,0%,100%,0.51,50%,1.92,48%,1.28,"Oct 04, 1982",,--,205 lbs.,"6' 6""",Record: 12-2-0,http://ufcstats.com/fighter-details/e4e0993befecdaf8,,Liam McGeary
0.0,83%,25%,0.65,59%,2.31,29%,2.20,"Nov 20, 1976",Orthodox,--,265 lbs.,"6' 10""",Record: 13-5-0,http://ufcstats.com/fighter-details/d90b630e0561818b,The Giant,Gan McGee
0.5,69%,25%,1.86,60%,3.69,37%,4.68,"Dec 12, 1984",Orthodox,"75""",170 lbs.,"5' 11""",Record: 22-11-0,http://ufcstats.com/fighter-details/523fa774700d7d3f,The Crusher,Court McGee
0.0,44%,0%,0.00,52%,2.20,20%,1.27,"Sep 27, 1986",,--,170 lbs.,"5' 11""",Record: 12-0-1,http://ufcstats.com/fighter-details/1f9c371c93dfd3a9,The Kid,Ryan McGillivray
0.0,0%,0%,0.00,57%,2.22,29%,2.22,"Jan 17, 1980",Orthodox,--,185 lbs.,"6' 0""",Record: 13-7-0,http://ufcstats.com/fighter-details/856ec65948b7d234,,Ryan McGivern
0.0,0%,0%,0.00,0%,0.00,0%,0.00,--,Orthodox,--,--,--,Record: 1-4-0,http://ufcstats.com/fighter-details/237187ed9f419285,,Jack McGlaughlin
0.1,66%,55%,0.67,54%,4.66,49%,5.32,"Jul 14, 1988",Southpaw,"74""",155 lbs.,"5' 9""",Record: 22-6-0,http://ufcstats.com/fighter-details/f4c49976c75c5ab2,The Notorious,Conor McGregor
0.0,0%,50%,5.09,41%,1.36,30%,0.79,"Apr 21, 1980",Orthodox,--,155 lbs.,"5' 10""",Record: 6-4-0,http://ufcstats.com/fighter-details/00a905a4a4a2b071,,Greg McIntyre
0.0,57%,33%,1.47,74%,0.74,45%,1.37,"Mar 12, 1970",Southpaw,--,155 lbs.,"5' 8""",Record: 29-6-2,http://ufcstats.com/fighter-details/3414b50b08a10600,Mandingo,Antonio McKee
11.0,100%,100%,11.01,80%,0.92,32%,2.75,--,,--,145 lbs.,"5' 10""",Record: 8-0-0,http://ufcstats.com/fighter-details/f3ec0214794a699e,Mercenary,AJ McKee
0.0,20%,0%,0.00,43%,11.90,53%,6.83,"Sep 10, 1995",Orthodox,"78""",170 lbs.,"6' 2""",Record: 10-4-1,http://ufcstats.com/fighter-details/f748267c4ab6c127,Skeletor,Rhys McKee
0.6,71%,53%,2.06,47%,3.53,42%,3.47,"Jul 11, 1999",Orthodox,"58""",115 lbs.,"5' 3""",Record: 7-2-0,http://ufcstats.com/fighter-details/3351aa64aa83c4d9,Poppins,Cory McKenna
2.1,28%,0%,0.00,44%,2.96,54%,1.37,"Jul 21, 1982",Orthodox,"74""",185 lbs.,"6' 0""",Record: 14-9-0,http://ufcstats.com/fighter-details/9ca265dfe8323db3,,Tim McKenzie
2.5,14%,25%,2.50,67%,2.50,34%,1.74,"Dec 16, 1987",Switch,"72""",155 lbs.,"6' 0""",Record: 16-10-0,http://ufcstats.com/fighter-details/7be63795363029e8,,Cody McKenzie
2.0,100%,50%,5.11,53%,2.11,56%,4.70,"Sep 15, 1994",Switch,"73""",155 lbs.,"5' 10""",Record: 13-4-0,http://ufcstats.com/fighter-details/809bd1a871491508,T. Wrecks,Terrance McKinney
0.0,0%,0%,0.00,0%,0.00,0%,0.00,"May 12, 1984",,--,155 lbs.,"5' 9""",Record: 6-2-0,http://ufcstats.com/fighter-details/6488729da7ac1c79,,Brian McLaughlin
0.0,0%,0%,0.00,0%,0.00,0%,0.00,--,,--,145 lbs.,"5' 5""",Record: 6-7-0,http://ufcstats.com/fighter-details/8336d7a85ce45481,,Jason McLean
0.9,34%,22%,1.15,45%,2.94,54%,3.56,"Sep 01, 1982",Southpaw,"72""",185 lbs.,"6' 1""",Record: 13-6-0,http://ufcstats.com/fighter-details/f215cfbd4ba3c270,Soldier Boy,Garreth McLellan
